temp_c,humidity,pressure_mb,wind_kph,precip_mm,latitude,longitude,depth_km,magnitude,final_label
24.335413992355203,45.26438829240608,1019.2223737684184,13.079545221712326,3.1629839855490243,-57.55437645176096,159.87868246142716,33.75136351126125,5.399027255946214,1
7.584780118969964,55.6176708277287,957.5082047444805,46.335507750769544,8.163267762897952,53.30795671088127,161.20465227114468,11.166849050846118,4.195890885340753,2
31.296968232599834,79.19403186404064,956.5811613331391,15.717159616134035,6.246405625032248,52.305079336019055,159.16566085989805,10.603064698333927,4.895381662446599,2
27.006636327074325,74.08776194297432,965.115344645255,82.06327192072055,5.3559728093511145,53.178034370176036,161.84833826738802,11.554882585000495,4.698643080909744,2
8.059741534326195,38.98621268806503,1037.8397484337488,79.44493153348755,0.8473601214937646,52.86683235457144,162.20231747152908,46.22944704328592,5.607063878618427,2
37.81156570474742,72.84722081266506,1029.9043439973004,53.03779658406464,16.03118571062761,54.94893756071915,-161.21778711262348,34.192024528585435,3.1975107038650608,2
6.6848383069187784,55.165790745701834,971.8721896847435,97.7131907039549,2.7857035660253713,53.181504202768835,160.16618344820233,30.888840494939668,4.203300917704564,2
0.4385080873825536,38.81323741036716,1025.7918343379222,11.011344982095807,6.180794791488432,51.25816727164063,161.05241044395927,10.481186476440234,4.3111713485225955,2
12.184252830473778,97.93031185947298,1027.226973576155,19.208893201761626,1.828609260959486,1.263363549955727,126.64279495219742,71.56296517929363,4.40861461413515,1
14.902943278222061,89.66818758343435,1027.3829594664462,35.70806827127271,9.458703922952473,54.76474476308374,-161.14497293560157,32.48430339080311,3.4158339029624147,1
21.985711889290187,51.81215583244103,1031.111001467861,1.4038203727105443,2.8037905558111644,50.078857524057696,158.49881210099522,29.550031930658072,6.796317671207977,2
30.365773836570686,57.76013694718179,998.2936840161092,41.31779551846615,17.44764921822244,33.003671369682394,76.90438133915059,11.473846811396939,4.200930964862846,2
6.391266976510883,91.86480555672506,974.7314726675226,28.10109282659734,1.2882744517625841,53.9762860832024,-161.6972358996676,34.7066685336649,3.4955548895294397,1
13.32526786870875,78.66507631756747,1037.6362576469116,57.507040751639934,8.426135795615208,52.89958116209389,159.81718504261218,73.34289044840374,4.491693900498965,2
31.101332928628285,87.0701929355358,967.4824638940424,48.30291511253248,10.03751327146544,40.030199265966985,144.3067886446823,9.826222264226242,4.406108078415445,2
29.395578340606026,49.13860613596042,981.2223799694877,-0.026384761443266347,17.822734795866268,51.0559104926033,154.32375115637225,35.14190555220862,4.693705802100027,2
6.071376445965568,20.850526303802845,983.5480587540926,98.13698223794863,7.578454452099332,56.07985793052707,-148.94410377651667,9.482043165643754,3.10527392044704,2
-1.842735142006793,33.629748352413706,1004.1980302705732,93.88038890020015,3.0873567975367378,54.69986041924167,-160.54441844667605,22.775013347417172,3.0973983228235413,2
-2.926195979629086,79.99889289232658,1004.6074514067267,58.46547523916941,12.533247032005125,62.22463486908778,-150.76195573479833,7.249494957060479,2.9998214960044645,2
36.09560511178473,93.27675317502096,988.462582916016,65.61643103118186,0.9323473824718552,14.509506879893193,-89.2574302946959,9.13347655781984,4.302399749005156,2
3.136823580422827,50.158665036847225,996.5551811653952,31.422251382768554,3.739106570285354,-14.732760997508796,-75.46910311540377,52.90759696914366,4.496296443854253,1
32.400290729051726,61.96086411571208,992.1470967964689,63.146809900830945,9.777765541880928,52.50937459663723,157.93614736559118,52.90298576089785,4.696690794481403,2
24.505721687546586,59.8387717649978,1038.687193800326,52.82143835636024,18.176060798706395,-21.459903661991046,-67.27008824403296,226.78061630401075,4.698993186605942,2
36.979868642729315,76.4564921630326,1004.9403079064846,48.24803326061185,10.066421591493802,54.44340874818288,-159.35703127755085,34.23630181632673,2.9912521312947367,1
29.610198922833586,78.96418915041288,1010.6839720841264,53.747718359616265,5.144714049651559,2.774468914508949,-31.248859783836743,11.495870949032751,4.8997591761848165,2
35.72511288111652,39.56750047992602,958.5448322229564,1.4373434934747247,4.860233993736994,50.71871831534676,156.95018450642817,78.02286899836642,4.307081595398595,1
38.484366833677996,88.60157991002248,975.3889336548453,10.543285547508521,17.565448562754494,-0.482860560111528,-77.51940325371642,10.65880126921286,4.593103442210994,2
11.360051477475292,39.69494225687605,997.6383336709958,39.51384044254153,16.924062958187708,51.87991867329205,159.27622875972725,24.044208300615256,4.996299445870729,2
38.82951282691275,28.869044111953922,994.2230090527842,98.49376860583817,8.196748960334734,52.09348158791783,-173.87193848543936,21.7515396594774,3.7963025433700794,2
5.908308679314992,38.390830580599555,981.6948582328961,82.066485440226,16.114542683367876,14.00410105055732,-92.30322550267043,57.16976790195081,4.1040842337269225,2
21.45050999820886,93.81029779510874,976.9232855893326,20.634032094321544,0.5077027285083726,52.62301329833177,160.65332734956277,26.335300747318183,5.110939017095163,1
19.71382363633865,66.0812707685076,989.4768456215587,48.13048513378737,1.03815818612418,54.96960177791121,-159.1597268614054,35.0111787788993,3.399849514990432,1
8.606911879182546,75.02986352891028,1021.3511942779347,68.33419525009147,17.810463966113137,53.8936314610158,-158.28700229174538,26.001973497374603,3.0067791287154795,2
25.696090171468683,44.220161842166206,983.5236425629333,46.83393859974645,8.921976803821329,28.09834752178498,139.4302664483529,490.23856518892063,5.097296473788734,1
15.312360356733757,61.95332183487163,952.4664600044908,75.62811215104848,3.7066805461047765,54.552248898121064,-160.60358626268322,34.13817247306852,2.9977910014475566,2
-2.6844201634359854,80.51712170573977,1008.4713410220717,78.71140459839735,0.6594796719078169,-23.687702275648306,-181.8968162693346,530.4646234715146,4.199551430138601,2
29.596668199242668,81.90748004769284,1002.8685175626958,80.2183251807823,19.684225086623975,18.330670629620265,-68.14186953422936,98.18662771686493,3.6172509078382187,2
5.35437809403495,82.05456757244175,1041.2628991801773,21.44145971083024,4.514748457765961,53.86098278679028,-158.6270009075183,24.936327215260818,4.29131442403048,1
18.844995044964417,32.308635481134615,1000.2705123275401,86.66425183882934,5.782785066587374,-32.72978953501615,-176.6847888489231,10.85382372689637,4.601828165681839,2
16.701000480216965,79.25157631715645,994.0768617382616,98.22400195546979,17.019529472189575,51.49936496254144,161.83054011146535,11.098296608255124,4.498884623412423,2
38.032497591904786,35.735365370952564,1024.6189667724602,81.18637482284456,12.593389387654863,38.661294240409866,142.9941672208851,49.757696805653225,5.693698316964799,2
28.95572458541763,44.01479128817274,1046.0422891340947,61.60222849477489,13.757894137771794,50.56856303454411,158.04207303311208,10.119135190964576,4.404269916947155,2
-4.4571639654035655,64.83262654879529,974.0018378111187,29.253569703783324,14.691189655479013,50.04493298439912,158.72253181173755,10.159695644265149,4.306705293834284,2
2.0956792135226183,74.8854169679609,958.0176247933882,37.49430119538519,12.67343847405195,50.76456237708583,159.2132424185367,21.128249374992144,4.294306366372545,2
9.458750806768968,26.01314887354876,1038.5169155959895,25.108991320981666,16.951581800570104,52.43782368935092,160.3861360310609,34.273151108147125,4.193740830970664,2
13.27605902245525,39.145489421246864,1041.8923043869268,5.207243570913711,19.78212701051282,50.01229858607269,152.86618135453432,36.10941581448033,4.702153028075086,2
39.75517706974513,77.07917702109563,954.7976998877125,81.4601921411955,13.281076848051795,17.97667046055907,124.23959945372216,100.50495041424314,4.704449393242786,2
37.19562745506715,33.924984912267234,984.3006123232389,85.74051219581443,11.841881894065228,-15.189577689040163,-178.26684410578048,418.59593211110246,4.298203995883431,2
-0.6687770567237781,20.101260740855018,1038.30467021691,57.90876189112561,16.114206520759392,49.43639977338416,155.26064226024147,77.33892095846538,4.398798666235941,2
30.153559821427493,69.45602639752174,1001.1040400067878,62.486447138921,11.652839958974049,-57.85777988663508,157.32906072704793,10.451094584367354,4.592341827152742,2
13.05198960964254,79.85754839785432,987.7228799336586,1.8200733810966396,10.699215029971398,50.5944467591195,156.61626069721223,8.49346917553213,5.099123681882613,2
28.35472337242994,20.070170787010895,961.245329498048,65.72774962659801,9.574996648951906,50.973217067449774,160.26316092517965,35.44039286238231,3.9876788431058117,2
39.82440890247237,76.68263437003405,956.3980775948817,69.03542436498398,6.697688103745299,8.88807369429846,93.24072811529436,39.71291410117909,4.989989065904554,1
2.252909445574133,32.130708319655426,983.149957422889,45.00510398518427,1.0787685338306663,54.36169901786443,-159.05249181884423,34.41646375782975,3.907923091486905,1
23.784462628776808,52.90132463516217,992.9055962017333,13.136213958519177,9.74778109424331,44.22148973934778,83.72163525559556,11.68344716950944,4.70251398539429,2
39.6478082429272,91.13403725466338,953.4988544695419,79.09199896800658,7.8875629306914234,19.497298234924546,-157.55541198359592,29.603532008661126,3.3448270057867586,2
37.19653060920699,19.990498598939368,951.2187491995,68.35735919878297,15.042004649438125,51.787486303026874,160.3276585977068,20.513116439762932,5.891918207483522,2
1.7162535321236814,61.58458473565118,1007.1494559650694,43.382174778005,7.221514018726195,14.097269289313537,142.12885613501854,8.540849550882676,4.100524575500495,2
-4.574270532940448,37.04730984522526,974.5962780439613,21.00663690885493,8.371112005740589,-31.97980553729534,-69.02150864473398,114.58430002863109,4.4920002660622265,1
24.651436549534157,85.09158812337913,1032.1132447712473,87.98985853028641,17.698075462006827,51.3068843022617,158.9986389992565,9.383381648893673,4.502595856266245,2
29.56696928477759,66.07855933238943,975.5865860450724,0.3793923076711387,0.970317427974434,51.49888831434413,160.0983589764653,49.87946938206386,4.193613298855815,1
7.676896136186609,49.07345574478123,1038.8317385573562,66.32607474804531,7.308650004168546,-30.19273280604555,-177.57963115373516,10.0488280825259,4.293951376000642,2
30.870022574966505,89.1269495483783,977.2301386360971,18.08312144726596,18.426419466231835,54.54836330031622,-160.19720304190548,27.030084045768383,3.001793991483444,2
30.83199573400401,79.51114485099532,1001.648548901415,54.74776519479578,8.662735362751862,49.953757044973564,159.7831571715482,10.119697523274397,5.0844071332034275,2
5.477125116751847,84.46376151271399,989.2676157083454,27.314334070925696,14.320004355276264,26.987949569026426,129.703596978552,20.038504246168742,4.604962082945997,2
35.0456701539799,73.65229868830798,1036.5987277723877,69.6705349765207,3.678273684984993,54.01514655113521,-158.98342986133972,37.45679050437047,2.9977000889998973,2
2.1452282242469245,24.326025212884005,957.3994364285038,45.976443359446286,0.35675098677832995,-62.152705301920996,165.375418684395,11.093320668596206,5.296613445392409,2
2.774462559236393,31.529573772326735,1032.089326966581,79.8098972013596,4.79018427352353,50.62650821656942,157.46786432952888,10.745166327817728,5.0014911547366205,2
1.2116298632698517,88.90543950654218,1007.8729330608469,91.61120775961965,1.2774624343592464,50.59019397987413,158.80630473263582,9.890189711784881,4.898406758756447,2
32.32764553906567,51.18127691538171,1019.9252660433721,27.81930233855676,8.188640412050914,-15.718677035002713,166.81393740437665,188.3490817098426,4.396182039682662,1
20.87617832922427,93.49369832074333,1035.9540468599364,56.8277570550635,10.41470260745719,50.252530351305,158.29006876604794,36.33487740230564,4.704335813127023,2
24.77856407385237,58.94055088314538,1041.1774823310068,57.17589949187599,1.6060619570380645,51.30667314923919,158.05965768781402,33.77195005277849,4.415127258112738,2
-0.877655540754338,89.85253773757725,1002.7558823422069,89.36722241197161,2.952316847455659,52.24239925522062,160.30970848630136,26.83384640418967,4.793221156453085,2
18.55851156676166,38.80704778196091,986.9300833861254,82.6692020742583,1.419266294166611,50.470818718432405,156.887466619841,10.063158616753327,4.701233661702845,2
34.05091477504869,54.268365182003016,958.1069109125926,69.69675883800753,2.7462800468905355,50.49163884785261,159.72696973382492,8.599812602507964,4.097976686490971,2
35.49663215555527,87.85546730424566,1008.0871349881367,36.26654657693779,13.896775189394921,44.112068109337834,-129.23050371085776,8.80676955433687,3.297899450642203,2
14.743426451540142,42.879648062992686,1008.1954809382191,21.51417194259173,8.120253376179084,5.614957419446473,62.09110998865476,10.28582894695803,4.206389336487511,2
26.879530785946383,89.17841526336949,1011.5602424373222,25.832383355078473,6.934503444220505,51.299602769344276,160.4312758931115,45.67109419182584,5.99501686761935,2
28.96483400822346,39.20127927281358,1044.8293247934507,9.725823816702052,12.378451058478086,51.287409506812445,161.06574140812407,30.077118278422013,4.400718639229803,2
24.714663330507634,94.08172877956123,972.1583542604332,43.49968086095517,6.167912349455421,36.34975544864017,142.5179905936399,30.82873510086761,4.69942918890852,1
24.00828387633362,39.32390699081058,967.3773951606676,81.44557286696705,6.483918150863327,-33.691529491877155,178.9283234075694,237.11962044169866,4.90184623115162,2
29.95047659390097,75.20621814722794,1044.8131337333264,90.24902335747983,1.05927750984702,40.3191266511065,-116.99790185423005,5.928967633201994,3.1032959902695096,2
33.39219799287903,67.1089100010799,992.9058354656667,81.76816255055317,1.0587084716787014,2.1212122465963166,127.08005356428909,87.43651856747705,4.797727308492553,2
20.125498263245113,56.205493786911305,1010.805216309478,87.12157388155413,17.35408533938133,0.6000605499936944,124.36528788364647,65.52604617671633,4.698504135022166,2
-0.20499224429005097,85.16239636522243,1012.6898827922219,71.79203177084005,18.510030148963086,53.178493083474585,161.85803261834917,9.672649395628952,4.4022572032929554,2
