temp_c,humidity,pressure_mb,wind_kph,precip_mm,label
18.4,77,1022.4,29.6,0.1,0
1.1,25,1031.9,31.4,2.8,1
28.0,76,996.6,51.3,19.7,2
22.5,37,1019.5,46.2,2.2,1
14.5,90,1027.7,6.8,13.7,2
10.4,30,1020.6,81.3,16.1,2
-3.7,86,957.7,97.6,2.9,2
35.0,90,977.6,57.9,13.7,2
-4.7,73,999.3,2.8,9.2,1
6.3,60,1033.0,40.6,1.7,1
17.1,51,1032.3,85.8,1.7,2
28.6,75,955.2,63.7,4.6,2
33.2,81,970.9,47.9,15.8,2
-5.0,32,973.8,53.5,16.1,2
10.2,85,1041.8,56.2,19.6,2
38.2,34,1016.0,21.4,6.6,1
28.0,37,1022.4,5.2,18.3,2
0.7,45,1023.1,2.4,10.6,2
3.9,47,1019.4,46.5,10.1,2
8.4,65,964.6,45.7,9.8,1
7.8,23,996.3,32.1,17.2,2
35.1,33,1038.8,95.8,12.1,2
24.6,50,1005.7,33.3,8.3,1
25.6,54,1005.5,85.3,7.6,2
22.8,80,961.2,93.5,9.1,2
21.6,63,1035.2,99.6,4.2,2
20.1,87,993.8,72.8,17.4,2
28.5,87,1036.5,64.9,7.8,2
15.1,86,993.2,62.2,8.8,2
4.0,99,967.5,78.7,14.5,2
-4.0,80,990.5,51.6,2.7,2
38.7,75,989.4,42.9,18.9,2
8.7,73,1006.2,69.6,10.0,2
20.1,96,1011.2,30.3,19.0,2
-3.2,98,1047.5,34.6,14.9,0
0.3,75,1011.0,86.1,18.5,2
3.5,53,961.8,52.6,4.1,2
20.8,79,1037.2,64.4,6.4,2
13.4,49,1029.9,77.7,12.8,2
35.2,51,1008.3,89.9,1.6,2
0.3,49,984.7,92.4,2.7,2
11.9,63,1022.4,93.5,10.7,2
18.2,70,1003.0,91.4,2.0,2
29.9,65,1040.1,55.4,9.6,2
32.5,81,1025.2,42.0,9.6,1
37.1,31,1037.4,43.5,4.3,1
14.0,41,982.4,86.6,11.8,2
24.9,69,1040.5,33.1,9.1,1
37.3,82,987.9,29.3,5.0,0
3.9,37,1029.5,12.6,4.8,2
24.8,72,964.3,79.1,6.5,2
32.9,77,993.8,96.6,0.8,2
25.8,90,1032.5,87.8,1.4,2
34.9,22,1034.9,1.4,13.3,2
39.0,62,1029.8,47.8,6.7,1
29.3,72,966.3,41.1,0.1,1
2.2,62,1020.0,21.4,14.5,2
28.3,40,989.3,59.4,19.3,2
-3.0,74,975.2,79.4,18.7,2
2.6,55,955.5,87.6,10.8,2
34.7,27,1039.6,74.3,5.8,2
20.1,93,1036.7,41.2,13.3,2
-4.1,51,993.1,28.4,8.8,1
7.8,20,1024.0,62.6,15.3,2
38.7,47,976.3,72.1,16.4,2
19.6,62,1001.1,62.8,0.5,2
32.2,65,974.8,77.3,17.8,2
39.6,58,957.5,72.0,3.8,2
9.8,77,1004.5,0.0,10.6,2
38.9,68,968.1,97.4,10.0,2
1.0,83,1019.2,50.9,6.3,2
34.8,75,1034.6,43.9,12.3,2
4.7,52,961.4,63.5,8.7,2
20.5,30,1043.5,6.8,10.2,2
38.8,92,1037.9,49.7,11.5,2
6.9,71,959.8,69.8,4.9,2
28.2,22,968.2,85.9,5.0,2
26.1,37,978.1,4.9,2.3,0
3.3,66,956.9,27.2,14.6,2
19.6,39,1016.4,91.6,10.6,2
-2.0,78,978.4,49.6,16.7,2
35.5,75,962.3,46.3,17.4,2
22.1,93,986.0,25.0,0.7,1
6.7,36,1032.6,78.3,19.0,2
23.0,48,990.5,34.5,12.7,2
36.3,64,955.3,72.5,4.7,2
6.7,46,1036.9,30.8,13.8,2
4.2,46,994.2,33.5,4.4,1
33.1,24,967.6,93.2,5.7,2
16.2,60,977.3,63.1,15.7,2
-2.4,98,989.0,51.3,6.4,0
2.7,30,1002.2,39.0,1.1,1
-3.5,46,963.1,22.2,5.9,1
35.2,74,1036.4,69.9,3.8,2
9.2,44,988.1,11.2,4.2,0
10.5,34,1001.8,67.3,2.7,2
13.6,90,950.1,48.1,14.8,2
33.6,76,1005.3,22.2,10.3,2
34.0,26,1047.5,46.6,18.5,2
4.0,41,1024.0,7.0,13.9,2
29.5,75,1031.1,87.5,14.4,2
35.4,34,1037.0,79.1,1.1,2
4.3,71,962.9,83.2,18.5,2
6.2,77,1007.5,17.3,3.4,0
29.9,36,1011.3,77.1,12.7,2
38.3,62,1035.8,70.4,6.0,2
11.4,68,971.9,16.5,11.8,2
23.9,87,1032.7,38.4,14.7,2
36.5,44,1035.0,23.9,18.2,2
37.4,78,1017.6,81.8,9.0,2
33.2,40,984.8,92.0,6.5,2
19.3,30,1027.7,23.4,9.9,1
2.4,84,1047.1,38.2,7.6,1
24.2,99,1044.9,42.0,19.0,2
34.2,55,1001.6,5.2,10.3,1
9.8,40,1046.7,76.1,12.7,2
8.5,81,1017.9,78.1,11.3,2
11.2,73,959.8,59.0,13.4,2
30.0,72,1031.3,82.8,2.3,2
10.3,83,956.6,81.0,19.8,2
29.7,100,958.2,28.5,3.9,1
37.9,66,1022.5,69.5,7.7,2
32.1,40,954.1,7.8,10.6,1
6.4,77,956.1,86.5,19.2,2
-1.7,24,1033.4,26.7,11.1,2
-0.6,44,986.0,35.1,9.8,1
5.9,64,1007.8,10.0,17.9,2
8.5,72,978.4,93.5,4.0,2
1.4,40,956.4,28.4,3.8,0
34.4,46,977.9,81.0,1.8,2
-2.7,99,969.2,81.7,17.3,2
22.0,34,1040.7,18.8,13.9,2
38.6,25,971.5,89.3,10.8,2
26.0,92,1008.9,34.4,13.7,2
29.7,26,984.5,8.8,0.8,0
2.0,20,1040.9,37.7,14.7,2
33.8,68,956.6,5.1,10.6,2
31.6,53,980.0,54.4,18.3,2
21.9,59,1008.3,58.0,1.3,2
12.8,31,971.5,3.3,12.2,2
29.5,60,979.3,64.9,13.3,2
32.9,72,1020.7,74.0,10.7,2
18.9,54,1003.3,1.4,10.7,2
6.1,94,1031.5,83.4,19.1,2
13.9,77,1047.9,43.4,6.5,1
19.4,53,1007.6,71.6,13.1,2
15.9,66,1043.0,68.8,4.6,2
2.0,99,962.6,58.5,2.7,2
19.9,57,1041.5,5.6,16.0,2
8.8,60,1048.6,9.0,5.1,1
4.1,76,1013.3,39.1,10.9,2
0.4,80,965.1,79.4,11.5,2
37.0,38,1032.2,8.7,4.8,0
5.7,95,1014.6,57.7,11.7,2
28.5,69,971.8,78.6,5.8,2
25.5,22,1026.2,50.1,0.6,2
36.6,86,1001.5,31.7,19.3,2
8.1,92,968.5,66.5,2.2,2
12.8,43,1033.2,89.4,14.5,2
6.9,49,1025.5,67.0,4.9,2
34.6,45,955.7,5.9,7.1,1
25.5,67,1029.2,76.4,6.2,2
15.7,30,1024.6,70.0,5.1,2
4.6,35,1006.4,75.4,5.1,2
16.3,69,994.1,88.5,17.2,2
16.3,51,1036.8,27.0,7.5,1
33.0,61,1039.6,12.5,10.4,2
-4.5,55,1030.4,85.4,10.8,2
2.1,56,951.4,92.2,13.3,2
13.8,47,979.0,66.7,15.1,2
11.8,64,1040.4,53.8,11.2,2
0.5,63,971.0,4.6,12.5,2
22.1,90,1031.9,51.9,12.9,2
1.2,94,960.6,75.1,5.1,2
3.8,85,1037.2,35.3,5.6,1
35.0,71,1044.9,32.4,9.2,1
20.0,51,963.8,60.6,4.7,2
3.8,78,998.7,40.7,1.8,1
24.6,58,952.9,95.4,17.9,2
24.4,22,1000.0,73.2,6.3,2
30.5,100,1010.5,82.9,5.5,2
17.1,42,1022.4,79.9,1.2,2
9.1,53,1045.3,3.7,19.9,2
1.6,69,1038.6,91.9,0.7,2
32.1,68,1033.2,48.4,14.9,2
3.0,50,1013.9,1.5,16.8,2
29.9,93,1008.0,91.6,1.7,2
-4.6,23,1020.2,36.9,15.2,2
33.1,21,1003.4,75.5,18.8,2
-1.5,30,1019.6,17.0,2.4,0
10.1,76,950.1,77.2,2.1,2
10.7,44,996.0,17.7,11.6,2
34.8,56,950.6,33.9,5.1,1
17.6,33,1019.5,61.0,12.7,2
34.1,100,1003.5,15.2,10.6,2
-2.1,91,1005.0,87.0,6.0,2
3.4,77,1006.8,28.8,12.7,2
35.4,40,975.8,2.1,14.1,2
36.4,70,1008.4,73.4,17.3,2
28.0,70,969.5,70.1,1.5,0
33.8,80,959.5,42.2,2.4,1
32.3,67,988.4,64.4,5.6,2
-2.6,61,999.6,52.0,4.4,2
37.7,99,960.8,14.9,16.6,2
20.2,52,997.0,11.6,6.9,1
36.2,89,951.7,79.0,10.8,2
19.8,75,991.5,7.5,5.3,2
7.3,82,1047.6,0.2,6.9,1
17.8,76,969.1,56.6,5.1,2
22.2,26,984.8,19.0,16.6,2
-2.7,67,960.5,12.0,14.1,2
34.1,21,974.4,87.2,3.0,2
15.2,58,977.8,29.7,14.6,2
6.8,55,971.1,97.7,2.8,2
19.5,73,1022.2,23.6,2.7,0
0.5,42,955.3,3.6,13.8,1
26.9,66,956.5,8.4,9.5,1
0.7,83,1046.1,12.9,18.2,2
22.2,29,1029.9,81.5,18.8,2
28.2,42,998.9,37.0,4.5,1
37.6,52,999.9,51.1,9.7,2
31.1,21,964.0,8.4,3.9,0
15.7,81,1006.4,98.9,7.7,2
30.6,95,978.5,37.2,8.5,1
-3.0,34,958.7,72.4,1.4,2
31.9,95,1028.6,40.0,6.9,1
-1.4,81,958.2,0.5,3.1,2
15.5,98,1031.2,94.5,0.4,2
14.1,27,952.7,67.0,0.5,2
12.6,51,952.1,27.8,16.7,2
9.5,97,1033.7,27.8,19.1,2
11.6,35,997.9,33.9,5.9,1
38.2,56,982.9,13.3,11.2,2
-3.8,39,1014.8,17.9,19.1,2
7.4,63,1017.9,50.0,15.5,2
23.4,100,968.1,69.5,7.0,2
-4.8,55,958.8,2.1,19.4,2
8.4,56,974.6,9.9,19.7,2
12.5,81,1015.5,40.7,17.2,2
-3.5,33,962.5,97.0,5.9,2
35.2,42,1038.3,12.3,13.9,2
38.6,84,1025.1,92.6,13.3,2
15.1,69,1032.9,92.1,13.1,2
12.0,28,973.5,57.4,7.0,2
7.5,84,955.5,38.0,15.3,2
23.7,51,982.7,21.3,3.5,0
25.6,52,1041.7,76.6,18.4,2
5.3,62,976.3,31.1,11.8,2
-3.7,44,1029.9,19.8,5.4,1
26.0,57,955.7,32.3,15.9,2
27.0,35,1027.3,31.7,16.4,2
39.3,43,1044.9,7.1,4.1,0
5.6,59,982.9,54.4,12.8,0
10.3,73,1041.6,98.7,9.7,2
17.4,76,971.9,58.0,6.3,2
-3.7,99,1031.0,46.6,9.0,1
33.7,65,973.0,6.4,7.4,1
17.8,67,979.8,21.1,15.8,2
1.5,92,980.5,11.1,19.5,2
-0.2,66,1035.0,59.8,19.2,2
36.1,72,1024.7,21.8,12.8,2
18.9,22,1031.6,49.4,1.8,1
17.2,47,1008.5,27.7,15.6,2
15.7,28,1043.7,69.6,20.0,2
23.0,55,960.1,11.9,9.1,1
5.8,42,969.6,9.3,6.6,1
37.5,32,975.4,41.0,3.0,1
9.6,71,951.1,99.0,7.6,2
30.4,94,959.1,56.2,11.1,2
3.1,59,969.3,42.9,8.7,1
16.8,42,997.6,49.5,1.6,1
25.9,46,1010.4,0.8,19.6,2
34.0,78,1025.1,24.0,3.7,0
31.2,97,1047.4,40.8,1.9,1
29.5,93,989.6,36.4,2.3,1
3.0,100,965.0,94.8,10.2,2
-3.3,51,988.2,9.4,3.6,0
30.6,51,1037.5,89.1,19.0,2
12.3,38,1027.2,12.4,4.0,0
-2.0,84,957.8,87.1,11.4,2
10.8,44,1032.7,12.8,17.4,2
11.5,78,953.7,72.9,0.7,2
18.0,82,1048.0,80.5,5.5,2
28.3,95,954.9,62.7,18.7,2
3.3,50,996.7,31.3,3.7,1
-3.9,77,1032.3,4.8,18.7,2
10.7,54,1009.0,24.5,13.7,2
18.6,39,1002.4,79.7,10.4,0
16.5,42,1038.8,27.8,16.4,2
18.2,71,979.8,88.8,16.1,2
11.8,84,974.8,21.6,5.7,1
38.1,23,1041.3,61.3,5.2,2
29.7,87,985.6,55.2,3.0,2
13.1,39,1042.1,5.6,19.8,2
32.4,72,960.8,1.1,15.9,2
-1.8,89,1016.3,86.0,11.1,2
7.1,91,971.0,87.6,6.9,2
34.4,98,1030.6,97.1,10.9,2
-0.3,55,998.5,93.4,6.6,2
10.7,63,1027.3,65.7,18.4,2
24.5,76,954.5,17.1,8.1,1
0.8,88,1035.8,35.7,2.1,1
-4.8,72,972.6,53.1,4.5,2
17.8,22,992.3,84.8,13.9,2
36.4,92,1000.7,82.1,10.4,2
16.2,32,1037.6,64.9,0.0,2
-1.9,67,969.7,59.2,17.0,2
7.2,65,979.0,66.4,16.3,2
4.6,85,978.9,15.8,5.3,1
2.7,81,978.1,36.9,8.4,1
12.4,41,1010.9,54.4,7.7,2
16.9,54,965.6,20.3,4.8,0
34.1,61,982.7,52.1,17.9,2
10.0,81,1001.0,25.1,6.2,1
9.4,22,971.8,50.4,19.4,2
-2.8,87,1007.8,62.3,15.3,2
-4.8,29,1031.7,64.5,10.4,1
37.1,38,998.9,52.5,19.6,2
-4.4,46,972.9,73.6,4.0,2
6.3,53,1027.2,18.2,14.6,2
3.3,98,992.3,8.2,16.4,2
27.4,65,992.1,98.8,15.3,2
-4.8,21,994.4,77.5,16.3,2
34.7,60,1044.6,19.6,6.9,1
12.2,84,981.2,42.7,13.1,2
28.2,34,972.6,30.1,18.8,2
29.7,22,980.1,36.8,14.7,2
-1.5,34,1025.5,2.8,0.2,0
-0.8,47,1045.7,31.7,5.2,1
4.8,30,1025.5,20.0,16.1,2
4.2,74,1029.9,37.6,20.0,2
37.8,73,1030.0,52.4,16.1,2
29.6,74,1041.3,85.1,19.4,2
7.1,43,971.8,65.2,1.6,2
37.5,60,953.0,4.4,10.5,2
9.2,66,981.1,59.8,5.5,2
-4.5,36,975.7,76.6,18.3,2
31.0,76,1003.7,65.5,7.5,2
6.5,26,1029.7,27.1,8.8,1
32.1,78,1039.1,36.8,7.4,1
39.7,22,957.7,30.1,7.3,1
23.4,47,979.3,80.9,15.2,2
-1.0,23,1013.5,66.4,18.9,2
20.3,70,1039.0,81.1,18.1,2
35.1,39,994.1,9.5,8.6,1
21.5,67,1032.4,25.5,2.5,0
16.5,99,1003.5,26.9,2.6,1
17.6,63,1023.7,26.2,12.2,2
37.7,67,1010.4,23.5,19.9,2
13.1,65,989.8,72.4,13.1,2
10.4,46,979.6,93.9,7.2,2
29.1,76,995.8,68.2,12.4,2
12.6,81,1019.1,39.9,2.9,1
27.1,55,974.4,61.7,5.9,2
5.7,49,1034.9,44.5,2.7,1
4.3,70,1027.7,38.3,3.3,1
39.8,46,974.3,90.3,18.1,2
35.3,50,954.4,85.3,2.7,2
31.9,48,990.9,9.8,13.3,2
6.9,66,1018.7,66.2,13.3,2
-1.0,72,991.4,11.3,2.1,0
31.0,77,986.5,14.4,12.1,2
-0.7,20,1038.4,58.0,16.1,2
15.2,26,1038.3,97.5,1.8,2
23.1,66,992.2,61.0,15.2,2
32.6,68,1039.6,46.9,4.3,1
6.3,61,989.5,65.7,19.7,2
24.3,36,989.2,69.7,3.3,2
29.2,56,1042.7,78.4,17.6,2
1.6,61,1036.3,35.9,9.5,1
4.0,96,1048.3,78.8,13.4,2
21.8,57,979.1,10.2,5.7,1
0.1,58,987.0,36.4,18.0,2
14.2,81,1020.2,15.1,16.4,2
28.6,33,977.3,23.2,9.5,1
15.7,27,967.7,20.0,1.3,0
38.1,45,955.2,34.4,3.9,1
-1.2,78,1045.2,79.4,11.1,2
2.4,29,1026.0,29.5,9.6,1
3.9,77,962.3,13.2,8.3,1
-3.3,51,1022.3,88.3,14.3,2
38.9,40,986.3,43.4,6.4,1
-0.1,95,1024.6,4.8,4.1,1
20.9,65,1003.7,47.1,9.8,1
-1.5,43,993.5,74.1,1.4,2
26.5,63,961.7,57.0,3.4,2
35.6,38,1014.0,33.3,12.0,2
37.0,86,989.9,20.0,17.3,2
22.8,74,970.4,38.4,0.7,1
-4.6,71,952.9,24.4,9.6,1
29.3,89,976.1,28.2,18.8,2
21.1,87,966.0,48.7,4.2,1
28.8,61,1017.3,57.4,0.3,2
-3.4,43,1026.3,28.6,5.3,1
24.6,66,1025.4,63.3,2.9,2
23.7,71,1022.1,46.1,11.7,2
4.8,52,992.6,32.9,13.6,2
35.6,64,1013.2,90.4,2.4,2
1.8,86,992.1,0.6,6.7,1
-0.5,40,978.9,22.0,1.7,0
34.8,88,973.1,76.8,6.3,2
34.4,99,977.2,46.1,4.5,1
29.4,27,970.2,12.4,9.8,1
22.5,28,1013.3,81.0,15.0,2
29.3,76,1015.2,26.2,7.3,1
12.3,39,988.4,50.4,13.6,2
7.2,86,982.8,35.7,11.8,2
22.5,27,960.0,71.9,10.3,2
-4.6,66,1039.1,15.8,2.8,0
9.6,28,995.4,29.6,19.3,2
38.4,33,974.2,25.0,10.6,2
9.6,36,1036.4,58.5,4.5,2
21.3,29,1038.8,11.1,14.7,2
35.0,92,965.9,7.3,3.8,1
-3.9,23,959.7,71.7,6.1,1
-2.1,67,1049.1,61.7,3.5,2
36.5,55,952.9,84.5,5.3,2
20.7,78,951.4,9.1,15.3,2
-4.4,99,956.4,24.4,16.3,2
20.0,41,1043.5,82.9,2.0,2
-1.8,54,1035.9,92.9,10.1,2
17.3,27,963.7,55.8,7.7,1
31.1,67,1006.1,79.1,12.9,2
15.9,23,1011.8,42.9,6.9,1
34.8,53,953.6,24.5,1.9,0
6.0,52,1015.1,34.8,10.8,2
-1.5,38,1029.5,85.3,3.6,2
7.3,91,971.5,7.5,18.7,2
6.9,83,1043.9,92.4,5.8,2
-2.7,33,1008.0,20.5,12.9,2
9.7,45,974.8,88.0,19.2,2
30.3,43,1043.3,5.9,7.6,1
14.6,67,971.0,55.9,16.7,2
22.7,64,1019.8,2.5,13.7,2
33.2,69,977.1,69.4,3.2,2
19.6,67,975.5,65.1,9.9,2
15.5,63,984.2,64.5,2.0,2
28.2,87,974.4,74.0,8.6,2
-4.9,35,997.4,54.6,15.7,2
3.3,61,1021.0,94.1,15.2,2
35.0,45,1031.8,89.9,5.3,2
9.0,34,985.6,0.4,13.9,2
31.1,50,1017.8,6.2,13.1,2
35.7,89,988.1,12.3,13.6,2
31.3,25,974.2,10.0,19.7,2
32.5,59,981.0,20.0,9.5,1
16.0,60,1040.7,39.5,6.2,1
20.1,98,1008.1,0.3,7.6,1
37.3,45,981.8,54.3,8.3,2
-0.3,27,1039.2,97.3,18.1,2
28.8,49,994.8,77.5,18.3,2
-4.8,89,1017.8,62.9,9.1,2
18.3,37,957.1,23.6,3.1,0
-2.3,43,989.0,15.6,17.1,2
29.5,45,1022.9,29.6,6.1,1
-1.0,37,950.2,5.2,5.4,1
20.0,93,1037.4,56.6,1.0,2
9.1,50,1035.6,80.1,0.4,2
2.5,59,952.1,15.6,3.9,0
-1.0,23,1005.6,0.3,18.1,2
37.7,21,996.2,92.0,19.4,2
15.8,67,967.6,16.4,14.1,2
13.5,99,1012.5,51.0,0.7,2
9.2,54,964.0,89.5,6.2,2
4.3,21,984.6,73.3,1.9,2
20.2,26,977.6,42.7,16.7,2
-2.1,92,1016.5,41.2,12.4,2
19.8,87,1006.3,11.3,7.0,1
7.5,35,1038.3,74.1,6.6,2
17.3,64,1026.6,22.0,16.8,2
5.6,24,1001.3,70.2,18.3,2
31.5,24,1014.4,29.2,20.0,2
36.4,74,993.2,70.1,12.4,2
30.4,83,974.0,62.8,18.3,2
18.1,54,959.5,31.8,0.9,1
28.6,72,974.4,67.0,7.7,2
7.0,45,1013.6,52.2,10.2,2
10.7,32,1013.9,0.9,1.2,0
14.0,78,993.5,70.8,13.6,2
23.2,49,1042.4,48.9,11.6,2
22.0,45,1038.8,29.6,17.2,2
-1.7,99,970.2,28.0,3.8,1
19.9,54,992.8,24.4,12.3,2
-3.2,43,1041.1,71.9,11.6,2
19.9,26,1030.2,78.9,6.6,2
38.6,85,1013.7,54.7,7.8,2
14.7,64,988.8,2.4,3.0,0
25.5,27,1005.5,62.4,13.0,2
-4.5,97,966.5,99.3,16.4,2
14.2,72,1033.2,36.7,19.2,1
2.9,57,1014.8,14.9,10.0,1
6.4,81,994.3,49.5,10.7,2
18.6,95,1007.1,30.0,5.5,1
5.7,50,956.6,60.4,17.3,2
-2.8,22,972.7,17.4,4.0,0
17.4,36,1038.0,32.6,3.4,1
16.2,20,1018.1,9.4,6.8,1
20.7,91,1025.2,36.8,16.3,2
30.2,36,1004.9,40.3,7.7,1
27.1,38,965.2,71.0,6.5,2
-3.3,33,999.6,95.6,3.8,2
28.0,94,992.8,42.6,13.7,2
9.6,50,1047.9,0.1,16.0,2
21.8,84,1045.8,17.5,13.0,2
20.1,44,950.3,32.8,16.9,2
6.7,60,1034.1,17.4,13.2,2
23.0,82,983.8,34.8,13.7,1
38.5,89,975.1,10.5,17.6,2
17.6,64,1009.1,76.3,12.0,2
34.2,82,1036.3,34.7,10.8,2
-0.1,93,1030.0,62.7,3.4,2
0.3,52,977.0,11.9,5.5,1
34.2,60,952.4,53.2,17.8,2
33.6,89,990.1,47.0,13.6,2
5.0,29,979.8,67.0,1.9,2
-4.2,80,965.0,52.8,15.1,2
12.3,82,1035.7,75.7,0.8,2
12.9,21,957.1,53.6,3.0,2
26.3,29,965.5,44.1,5.8,1
39.3,66,1015.3,17.5,11.8,2
36.5,64,1026.0,97.5,2.2,2
12.0,59,991.7,59.7,3.4,2
14.3,80,958.4,16.7,16.2,2
3.7,52,958.3,3.3,11.7,2
31.0,72,1036.1,45.4,11.8,2
26.3,55,999.3,83.1,1.6,2
32.4,44,1021.5,73.0,11.1,2
4.1,91,954.5,78.3,15.1,2
36.8,89,964.3,29.1,1.1,1
7.9,70,984.5,23.7,18.1,2
0.8,72,1026.2,42.4,18.0,2
0.8,82,1042.8,2.4,3.9,0
1.6,67,1042.4,94.8,6.1,2
1.0,55,985.1,57.5,2.2,2
22.7,77,964.5,96.1,5.3,2
32.6,98,1000.6,10.2,5.8,1
37.1,20,1023.6,5.9,13.8,2
16.8,59,1003.4,77.6,3.2,2
16.5,56,990.1,40.8,17.8,2
30.3,36,959.2,67.1,1.0,2
17.3,38,955.0,17.2,5.3,1
27.7,70,995.6,6.2,3.9,0
-3.5,47,962.0,13.3,7.0,1
7.6,58,1043.9,93.9,3.5,2
-4.3,60,975.0,41.7,3.7,1
5.3,26,1012.0,55.0,4.2,1
10.9,29,955.1,51.2,8.5,2
34.2,83,1023.0,55.1,6.0,2
22.0,64,1039.6,85.9,3.4,2
25.8,73,1036.5,48.6,1.9,1
5.2,53,1032.2,52.2,12.9,2
-1.3,38,971.5,79.1,7.8,2
9.5,89,1012.1,80.1,9.8,2
12.5,71,977.1,77.6,0.8,2
-0.2,46,975.5,50.2,14.7,2
7.3,26,1042.0,54.6,8.5,2
-4.2,68,984.5,12.3,13.1,2
1.6,45,1001.9,50.2,1.2,2
4.6,83,950.4,41.9,13.0,2
12.0,70,951.7,73.2,14.2,2
29.6,34,956.9,92.1,13.3,2
9.7,69,982.2,75.1,4.9,2
32.0,21,1030.3,44.2,19.5,2
31.5,27,1029.9,46.4,17.3,2
19.8,44,981.3,48.8,4.4,1
5.7,82,972.6,26.5,9.4,1
28.0,26,1042.7,32.7,19.0,2
17.8,39,1037.5,5.7,6.3,1
35.2,43,1030.5,4.3,17.8,2
25.8,24,995.1,36.2,4.2,1
7.5,92,991.0,57.3,13.0,2
38.3,36,1002.3,0.3,6.4,1
14.3,90,1030.3,5.6,0.6,1
19.6,88,953.8,70.1,3.0,2
35.8,56,954.5,34.5,10.2,2
38.6,93,998.0,85.7,4.3,2
33.4,26,964.2,0.9,12.7,2
2.6,24,961.7,74.4,19.2,2
10.3,24,1021.9,61.1,6.3,2
35.4,94,972.6,10.8,17.4,2
-0.2,92,989.8,2.8,1.0,1
27.2,87,985.5,73.2,11.1,2
5.8,78,1018.6,32.1,15.8,2
25.0,88,1012.2,40.0,19.7,2
29.0,45,1021.6,53.7,12.2,2
19.4,98,1020.8,62.8,15.4,2
17.4,47,1004.9,13.4,8.0,0
20.7,99,989.2,12.6,19.6,2
27.9,58,977.4,4.6,7.7,1
0.1,63,1031.6,54.2,3.1,2
23.6,80,1034.7,21.9,11.0,2
6.3,45,1043.0,44.5,15.7,2
23.5,83,1038.4,80.8,9.5,2
22.9,58,955.0,91.4,3.3,2
11.1,42,1032.3,89.0,20.0,2
0.4,41,969.5,30.5,3.3,1
1.7,37,1049.1,15.6,6.2,1
9.6,80,958.6,90.9,1.1,2
16.5,32,1023.0,69.9,19.6,2
38.7,73,989.8,88.9,7.3,2
21.4,56,1033.2,53.5,0.0,0
33.0,42,1041.0,31.3,1.7,1
10.4,46,1011.1,5.1,16.8,2
15.8,67,995.9,77.7,5.4,2
-0.5,35,1005.1,97.6,19.6,2
27.6,86,1034.1,69.8,19.3,2
7.6,71,1003.2,91.0,3.0,2
36.5,71,955.7,68.4,5.4,2
14.7,90,971.2,35.7,0.6,1
9.5,39,983.0,64.4,18.8,2
14.0,24,1047.5,7.4,19.7,2
12.6,41,959.3,51.0,0.2,2
33.2,44,1028.0,12.0,5.5,1
12.9,82,989.0,78.1,0.4,2
28.3,39,1044.2,15.4,3.5,0
-3.6,47,1045.2,63.1,18.5,2
33.7,73,1008.7,81.3,18.9,2
-4.4,29,1048.5,19.9,4.6,0
29.4,49,978.8,17.3,12.1,2
2.7,75,1027.1,86.8,6.1,2
10.1,50,993.6,61.1,4.4,2
13.0,38,963.3,34.2,4.8,1
19.4,81,993.9,33.4,12.0,2
33.8,96,974.1,43.5,15.4,2
31.3,98,999.9,24.7,8.8,1
26.4,42,1014.6,16.8,13.4,2
32.1,76,1010.1,16.6,7.5,1
37.2,83,954.3,23.7,1.2,0
6.4,96,972.7,5.3,15.2,0
30.7,82,958.9,29.7,7.7,1
22.6,43,1028.9,99.5,7.6,2
25.9,65,1008.1,99.4,3.7,2
33.5,52,954.3,94.9,17.1,2
29.9,84,964.7,91.6,4.2,2
17.3,54,965.7,22.5,6.3,1
3.4,99,998.6,88.8,0.6,2
33.5,24,986.7,90.9,13.5,2
30.9,42,974.3,73.5,17.2,2
16.2,72,1038.3,38.2,12.1,2
25.7,83,1003.1,19.0,11.2,2
22.3,75,1037.8,34.7,13.2,0
-1.7,68,982.4,21.1,4.5,0
25.7,84,1032.0,2.1,14.8,2
6.7,48,974.0,19.6,2.6,0
31.4,72,983.5,93.1,14.2,2
14.2,23,983.3,61.0,19.0,2
34.6,42,984.9,77.1,19.1,2
-4.9,34,978.6,60.7,9.3,2
-2.4,85,1038.8,3.0,17.1,2
-3.2,45,1049.2,77.6,1.3,2
10.8,53,983.6,59.8,13.8,2
15.4,92,969.7,40.9,19.0,2
11.2,64,1004.8,61.8,11.4,2
28.6,94,1040.0,5.7,18.8,2
18.8,53,963.7,90.7,14.9,2
9.8,31,1027.6,46.6,3.1,1
-4.1,93,970.2,63.0,9.2,2
18.8,25,951.8,22.0,12.6,2
3.4,67,1038.6,33.8,7.6,1
14.6,65,1035.7,27.2,19.9,2
2.9,30,982.6,53.7,11.5,2
19.9,53,1042.6,77.1,1.8,2
24.8,55,1036.4,96.9,12.0,2
-0.4,93,978.3,57.5,2.9,2
31.2,42,993.1,1.0,17.2,0
25.0,98,1019.7,75.0,9.9,2
28.0,63,981.6,90.8,1.9,2
12.1,43,980.3,38.2,19.3,2
3.9,87,1037.1,53.2,9.6,2
31.5,46,1012.5,25.9,4.8,0
36.3,66,1019.6,67.2,12.0,2
30.2,75,997.9,89.9,2.8,2
35.2,26,1026.5,76.2,8.9,2
19.0,31,1032.7,77.4,9.9,2
19.3,21,1049.8,19.6,16.8,2
0.8,86,968.4,72.0,5.0,2
12.2,56,985.1,82.4,17.1,2
